review_idx,sentence_idx,aspect,sentence,true_label,baseline_pred,bert_pred,category,n_words,has_negation_marker
8228,0,"comfort, softness and texture",I love this baby blanket.,positive,positive,positive,both_correct,5,False
8228,0,"design, appearance and looks",I love this baby blanket.,positive,positive,positive,both_correct,5,False
8228,1,"comfort, softness and texture","It is made of 100% cotton, is breathable and is an open weave.",positive,positive,positive,both_correct,13,False
8228,1,product quality and performance,"It is made of 100% cotton, is breathable and is an open weave.",positive,positive,positive,both_correct,13,False
8228,2,"size, dimensions and fit","This blanket is sized at 44"" x 44"".",negative,negative,negative,both_correct,8,False
8228,2,"comfort, softness and texture","This blanket is sized at 44"" x 44"".",negative,negative,negative,both_correct,8,False
8228,3,"design, appearance and looks",It comes in a nice box with an open front that will make a lovely shower gift.,positive,positive,positive,both_correct,17,False
8228,3,"ease of use, assembly and convenience",It comes in a nice box with an open front that will make a lovely shower gift.,positive,positive,positive,both_correct,17,False
8228,4,"comfort, softness and texture",I love the blanket.,positive,positive,positive,both_correct,4,False
8228,4,"design, appearance and looks",I love the blanket.,positive,positive,positive,both_correct,4,False
8228,5,"durability, washability and longevity",It can be used year round with the open weave.,positive,negative,positive,bert_fixes_baseline_error,10,False
8228,5,"comfort, softness and texture",It can be used year round with the open weave.,positive,positive,positive,both_correct,10,False
8228,6,safety for babies and children,You can also swaddle babies if you are in a cooler environment.,positive,negative,positive,bert_fixes_baseline_error,12,False
8228,6,"comfort, softness and texture",You can also swaddle babies if you are in a cooler environment.,positive,negative,positive,bert_fixes_baseline_error,12,False
8228,8,"comfort, softness and texture",They use that type of blanket in hospitals too.,negative,negative,negative,both_correct,9,False
8228,8,safety for babies and children,They use that type of blanket in hospitals too.,negative,negative,negative,both_correct,9,False
8234,0,safety for babies and children,"I will confess, because I am so fair skinned, I use a baby sunscreen protector.",negative,positive,negative,bert_fixes_baseline_error,15,False
8234,3,"design, appearance and looks","I was concerned that with this being a mineral based lotion, that I would end up having white skin.",negative,negative,negative,both_correct,19,False
8234,4,product quality and performance,"Nope, it dries clear.",negative,negative,negative,both_correct,4,False
8234,4,"durability, washability and longevity","Nope, it dries clear.",negative,negative,negative,both_correct,4,False
8234,5,"durability, washability and longevity",I like that it is waterproof for up to 80 minutes.,positive,positive,positive,both_correct,11,False
8234,5,product quality and performance,I like that it is waterproof for up to 80 minutes.,positive,positive,positive,both_correct,11,False
8234,6,"ease of use, assembly and convenience","I like this container, which is smaller than the pump bottle that I have used for years, so it is easier to stick in a tote and go enjoy the great outdoors.",positive,positive,positive,both_correct,32,False
8234,6,"size, dimensions and fit","I like this container, which is smaller than the pump bottle that I have used for years, so it is easier to stick in a tote and go enjoy the great outdoors.",positive,positive,positive,both_correct,32,False
8234,7,product quality and performance,"It isn't going to weigh you down, either from the weight of the container or the weight of the product on your skin.",negative,negative,negative,both_correct,23,True
8234,7,"comfort, softness and texture","It isn't going to weigh you down, either from the weight of the container or the weight of the product on your skin.",negative,negative,negative,both_correct,23,True
8240,0,product quality and performance,These are two very nice newborn pacifiers for 2 months and under.,positive,positive,positive,both_correct,12,False
8240,0,"price, cost and value for money",These are two very nice newborn pacifiers for 2 months and under.,positive,positive,positive,both_correct,12,False
8240,2,product quality and performance,They are made of silicone and have a symmetrical design that supports oral development.,positive,positive,positive,both_correct,14,False
8240,2,safety for babies and children,They are made of silicone and have a symmetrical design that supports oral development.,positive,positive,positive,both_correct,14,False
8240,2,"design, appearance and looks",They are made of silicone and have a symmetrical design that supports oral development.,positive,positive,positive,both_correct,14,False
8240,3,"ease of use, assembly and convenience","These have been designed to allow baby to accept them more readily and if they are put in upside down, that is okay too.",positive,positive,positive,both_correct,24,False
8240,3,safety for babies and children,"These have been designed to allow baby to accept them more readily and if they are put in upside down, that is okay too.",positive,positive,positive,both_correct,24,False
8240,4,safety for babies and children,The hard portion of the pacifiers are made of polypropylene.,negative,negative,negative,both_correct,10,False
8240,4,product quality and performance,The hard portion of the pacifiers are made of polypropylene.,negative,negative,negative,both_correct,10,False
8240,6,product quality and performance,Make sure you follow directions on cleaning.,positive,negative,positive,bert_fixes_baseline_error,7,False
8242,4,product quality and performance,Who isn't going to want to use the ac adapter?,negative,negative,negative,both_correct,10,True
8247,0,safety for babies and children,"The Avent two ounce bottles with the natural nipple, is a perfect beginner size for newborns.",positive,positive,positive,both_correct,16,False
8247,1,"comfort, softness and texture","Babies can breast feed or use this, since it mimics a breast and makes it easier for the little one to latch on.",negative,negative,negative,both_correct,23,False
8247,2,"ease of use, assembly and convenience","The wide bottle fits most breast pumps, so you can pump directly into the bottle.",negative,negative,positive,bert_introduces_new_error,15,False
8247,2,"size, dimensions and fit","The wide bottle fits most breast pumps, so you can pump directly into the bottle.",negative,negative,positive,bert_introduces_new_error,15,False
8247,3,"size, dimensions and fit","And as the little one grows, they come in sizes with more ounces and different styles of nipples.",negative,positive,negative,bert_fixes_baseline_error,18,False
8260,1,product quality and performance,This one is just like the national brand that is so often used.,positive,positive,positive,both_correct,13,False
8260,1,"design, appearance and looks",This one is just like the national brand that is so often used.,positive,positive,positive,both_correct,13,False
8260,2,product quality and performance,"It is a white ointment but it is thinner, so you don't get that glop that you do from the national brand.",negative,negative,negative,both_correct,22,True
8260,2,"price, cost and value for money","It is a white ointment but it is thinner, so you don't get that glop that you do from the national brand.",negative,negative,negative,both_correct,22,True
8260,3,product quality and performance,"This goes on easily and protects the skin from wetness, which helps prevent chafing and diaper rash.",positive,positive,positive,both_correct,17,False
8260,3,"comfort, softness and texture","This goes on easily and protects the skin from wetness, which helps prevent chafing and diaper rash.",positive,positive,positive,both_correct,17,False
8260,5,safety for babies and children,Keep your baby comfortable.,positive,positive,positive,both_correct,4,False
8260,5,"comfort, softness and texture",Keep your baby comfortable.,positive,positive,positive,both_correct,4,False
8260,6,product quality and performance,Prevent rashes.,positive,positive,positive,both_correct,2,False
8263,0,"design, appearance and looks",I love this wall deor.,positive,positive,positive,both_correct,5,False
8263,0,"comfort, softness and texture",I love this wall deor.,positive,positive,positive,both_correct,5,False
8263,2,"design, appearance and looks","There is not too much pink, only in the background.",negative,negative,positive,bert_introduces_new_error,10,True
8263,3,"design, appearance and looks","The flamingo is all a golden color, as is the writing.",positive,positive,positive,both_correct,11,False
8263,4,"design, appearance and looks",It is in a shadowbox type frame with hardware on the back for hanging It is delightful.,positive,positive,positive,both_correct,17,False
8263,4,"comfort, softness and texture",It is in a shadowbox type frame with hardware on the back for hanging It is delightful.,positive,positive,positive,both_correct,17,False
8263,5,"design, appearance and looks","The only thing I didn't care for, is that the clear cover of the frame (may be glass, not sure) is loose fitting in the frame so that every time you move it, it makes noise and you think the clear panel is going to fall off.",negative,negative,negative,both_correct,47,True
8263,6,"design, appearance and looks","Other than that, I like it and would definitely hang in my room.",positive,positive,positive,both_correct,13,False
8263,6,"comfort, softness and texture","Other than that, I like it and would definitely hang in my room.",positive,positive,positive,both_correct,13,False
8264,0,"design, appearance and looks",This is an adorable shadowbox picture that is dimensional and great for a nursery or a child's room.,positive,positive,positive,both_correct,18,False
8264,0,"size, dimensions and fit",This is an adorable shadowbox picture that is dimensional and great for a nursery or a child's room.,positive,positive,positive,both_correct,18,False
8264,1,"comfort, softness and texture",It is even acceptable for anyone who likes elephants.,negative,positive,positive,both_wrong,9,False
8264,2,"comfort, softness and texture",Who doesn't like elephants?,negative,positive,negative,bert_fixes_baseline_error,4,True
8264,3,safety for babies and children,Especially babies with their mommies?,negative,positive,negative,bert_fixes_baseline_error,5,False
8264,3,"comfort, softness and texture",Especially babies with their mommies?,negative,positive,negative,bert_fixes_baseline_error,5,False
8264,4,"design, appearance and looks",This is just too cute and you can design a room around the color with all the soft pastel colors or the bolder colors.,positive,positive,positive,both_correct,24,False
8264,4,"comfort, softness and texture",This is just too cute and you can design a room around the color with all the soft pastel colors or the bolder colors.,positive,positive,positive,both_correct,24,False
8264,6,"design, appearance and looks",It is 11x14 and the little elephants are raised from the back to give it that dimensional look.,positive,negative,positive,bert_fixes_baseline_error,18,False
8264,6,"size, dimensions and fit",It is 11x14 and the little elephants are raised from the back to give it that dimensional look.,positive,negative,positive,bert_fixes_baseline_error,18,False
8270,0,"design, appearance and looks",These are the most well-thought-out baby bottles you can get.,positive,positive,positive,both_correct,10,False
8270,0,product quality and performance,These are the most well-thought-out baby bottles you can get.,positive,positive,positive,both_correct,10,False
8270,3,"ease of use, assembly and convenience","This set comes with 5 bottles, nipples and covers.",negative,negative,negative,both_correct,9,False
8270,3,safety for babies and children,"This set comes with 5 bottles, nipples and covers.",negative,negative,negative,both_correct,9,False
8270,4,"design, appearance and looks","3 covers are white and the nipple holder is white, while the other two are clear blue.",negative,negative,negative,both_correct,17,False
8270,6,safety for babies and children,"You also get 2 extra nipples, a teether and a pacifier.",negative,negative,negative,both_correct,11,False
8270,7,"comfort, softness and texture","If you want your baby to experience the closest thing to natural feeding, these are the bottles to get.",negative,positive,positive,both_wrong,19,False
8270,7,product quality and performance,"If you want your baby to experience the closest thing to natural feeding, these are the bottles to get.",negative,positive,positive,both_wrong,19,False
8282,0,"durability, washability and longevity",This is the 2nd pillow I bought as I left it at a hotel.,negative,positive,negative,bert_fixes_baseline_error,14,False
8282,0,"comfort, softness and texture",This is the 2nd pillow I bought as I left it at a hotel.,negative,positive,negative,bert_fixes_baseline_error,14,False
8282,1,"comfort, softness and texture",My son loves this pillow and will not part with it.,negative,positive,positive,both_wrong,11,True
8282,1,"durability, washability and longevity",My son loves this pillow and will not part with it.,negative,positive,positive,both_wrong,11,True
8282,2,safety for babies and children,Great for when kids can have them.,positive,positive,positive,both_correct,7,False
8282,2,product quality and performance,Great for when kids can have them.,positive,positive,positive,both_correct,7,False
8300,0,"ease of use, assembly and convenience",Ready for the Grandchildren to come for the Holidays!!,positive,positive,positive,both_correct,9,False
8300,0,"design, appearance and looks",Ready for the Grandchildren to come for the Holidays!!,positive,positive,positive,both_correct,9,False
8300,1,safety for babies and children,I remember as a kid teetering on the edge of a big potty and falling in the cold water.,negative,negative,negative,both_correct,19,False
8300,2,"comfort, softness and texture",No worries for the little ones with this fun seat.,positive,positive,positive,both_correct,10,True
8300,2,safety for babies and children,No worries for the little ones with this fun seat.,positive,positive,positive,both_correct,10,True
8300,3,customer service and seller support,Show them some love and understanding.,positive,positive,positive,both_correct,6,False
8305,0,"comfort, softness and texture",Should be called a slip and slide seat.,negative,negative,negative,both_correct,8,False
8305,0,"ease of use, assembly and convenience",Should be called a slip and slide seat.,negative,negative,negative,both_correct,8,False
8305,1,"price, cost and value for money",I gave up because no one will sit on this cheaply designed seat.,negative,negative,negative,both_correct,13,True
8305,1,"design, appearance and looks",I gave up because no one will sit on this cheaply designed seat.,negative,negative,negative,both_correct,13,True
8305,2,"ease of use, assembly and convenience",Round plastic screw in a long slot makes for a moving seat.,negative,negative,negative,both_correct,12,False
8305,2,product quality and performance,Round plastic screw in a long slot makes for a moving seat.,negative,negative,negative,both_correct,12,False
8305,3,"ease of use, assembly and convenience","Nop, save yourself the trouble.",negative,positive,negative,bert_fixes_baseline_error,5,False
8305,5,"durability, washability and longevity",I hadn't thrown out my old seat yet.,positive,negative,positive,bert_fixes_baseline_error,8,True
8305,5,"design, appearance and looks",I hadn't thrown out my old seat yet.,positive,negative,negative,both_wrong,8,True
8324,1,"comfort, softness and texture",Amazing for little people's delicate skin,positive,positive,positive,both_correct,6,False
8324,1,safety for babies and children,Amazing for little people's delicate skin,positive,positive,positive,both_correct,6,False
8325,0,"price, cost and value for money",Cheaply made.,negative,negative,negative,both_correct,2,False
8325,0,"ease of use, assembly and convenience",Cheaply made.,negative,negative,negative,both_correct,2,False
8325,1,product quality and performance,The hanger part is unusable.,negative,negative,negative,both_correct,5,False
8325,2,"price, cost and value for money",I wouldn't recommend,negative,negative,negative,both_correct,3,True
8329,0,"size, dimensions and fit",Ordered wrong size.,negative,negative,negative,both_correct,3,False
8329,0,customer service and seller support,Ordered wrong size.,negative,negative,negative,both_correct,3,False
8329,1,"design, appearance and looks",But very cute.,positive,positive,positive,both_correct,3,True
8331,0,"comfort, softness and texture","Bought it to be as comfy in the lady, but the lady in the pic is apparently a very short woman.",negative,negative,negative,both_correct,21,True
8331,0,product quality and performance,"Bought it to be as comfy in the lady, but the lady in the pic is apparently a very short woman.",negative,negative,negative,both_correct,21,True
8331,1,"size, dimensions and fit","The ""pillow"" part at the top is a bit too big for my taste, meaning that it feels weird to lay down in that position.",negative,negative,negative,both_correct,25,False
8331,1,product quality and performance,"The ""pillow"" part at the top is a bit too big for my taste, meaning that it feels weird to lay down in that position.",negative,negative,negative,both_correct,25,False
8331,2,"design, appearance and looks","Also, the pillow is actually pretty flat.",negative,negative,negative,both_correct,7,False
8331,2,product quality and performance,"Also, the pillow is actually pretty flat.",negative,negative,negative,both_correct,7,False
8331,3,"comfort, softness and texture","Like, way flatter than you'd imagine. That being said, I just turned it sideways, leveled one side against the wall as a headrest, and lay on the other side.",negative,positive,negative,bert_fixes_baseline_error,29,False
8331,3,"design, appearance and looks","Like, way flatter than you'd imagine. That being said, I just turned it sideways, leveled one side against the wall as a headrest, and lay on the other side.",negative,positive,negative,bert_fixes_baseline_error,29,False
8331,4,"comfort, softness and texture","plenty of room to put your arm under the pillow and then sacking out for the night. It's comfy, it's weird, but it works.",positive,positive,positive,both_correct,24,True
8331,4,product quality and performance,"plenty of room to put your arm under the pillow and then sacking out for the night. It's comfy, it's weird, but it works.",positive,positive,positive,both_correct,24,True
8331,5,"packaging, shipping and delivery","Worth trying out, but fair warning, it ships in a flat box that's pretty small compared to the full size of the pillow, and it's vacuum packed so it needs a bit to ""inflate"".",negative,negative,negative,both_correct,34,True
8331,5,"size, dimensions and fit","Worth trying out, but fair warning, it ships in a flat box that's pretty small compared to the full size of the pillow, and it's vacuum packed so it needs a bit to ""inflate"".",negative,negative,negative,both_correct,34,True
8344,0,product quality and performance,Worked amazingly well!,positive,positive,positive,both_correct,3,False
8344,0,"durability, washability and longevity",Worked amazingly well!,positive,positive,positive,both_correct,3,False
8344,1,safety for babies and children,Our 18 month old grandson was spending his first night at our house out of his crib and in to a twin bed.,negative,negative,negative,both_correct,23,False
8344,1,"size, dimensions and fit",Our 18 month old grandson was spending his first night at our house out of his crib and in to a twin bed.,negative,negative,negative,both_correct,23,False
8344,2,product quality and performance,It kept him safe and he could crawl out when ready.,negative,positive,positive,both_wrong,11,False
8344,2,safety for babies and children,It kept him safe and he could crawl out when ready.,negative,positive,positive,both_wrong,11,False
8356,0,safety for babies and children,I started using this on my son around 9 months.,negative,negative,negative,both_correct,10,False
8356,0,product quality and performance,I started using this on my son around 9 months.,negative,negative,negative,both_correct,10,False
8356,2,"comfort, softness and texture",It's soft and gentle on his gums.,positive,positive,positive,both_correct,7,False
8356,2,product quality and performance,It's soft and gentle on his gums.,positive,positive,positive,both_correct,7,False
8359,0,"design, appearance and looks",I bought this gate because it looks nice.,positive,positive,positive,both_correct,8,False
8359,0,product quality and performance,I bought this gate because it looks nice.,positive,positive,positive,both_correct,8,False
8359,2,"ease of use, assembly and convenience",Easy to open and close,positive,positive,positive,both_correct,5,False
8359,2,product quality and performance,Easy to open and close,positive,positive,positive,both_correct,5,False
8365,1,product quality and performance,"No mess, very faint smell.",negative,negative,negative,both_correct,5,True
8368,0,product quality and performance,As Described,positive,positive,positive,both_correct,2,False
8368,0,"design, appearance and looks",As Described,positive,positive,positive,both_correct,2,False
8390,0,product quality and performance,These are amazing!,positive,positive,positive,both_correct,3,False
8390,0,"design, appearance and looks",These are amazing!,positive,positive,positive,both_correct,3,False
8390,1,"comfort, softness and texture","Thick, soft, stretchy fabric that fits perfectly on our carseats.",positive,positive,positive,both_correct,10,False
8390,1,product quality and performance,"Thick, soft, stretchy fabric that fits perfectly on our carseats.",positive,positive,positive,both_correct,10,False
8390,1,"size, dimensions and fit","Thick, soft, stretchy fabric that fits perfectly on our carseats.",positive,positive,positive,both_correct,10,False
8390,2,product quality and performance,Exceptional value! Update 3/17 - This was wonderful while it lasted.,positive,positive,positive,both_correct,11,True
8390,2,"durability, washability and longevity",Exceptional value! Update 3/17 - This was wonderful while it lasted.,positive,positive,positive,both_correct,11,True
8390,3,safety for babies and children,"One of the top snaps tore away from the fabric and the second snap isn't strong enough on it's own, so now the material falls down onto our baby.",negative,positive,negative,bert_fixes_baseline_error,29,True
8390,3,product quality and performance,"One of the top snaps tore away from the fabric and the second snap isn't strong enough on it's own, so now the material falls down onto our baby.",negative,positive,negative,bert_fixes_baseline_error,29,True
8391,0,safety for babies and children,I bought thinking it might help my daughter.,negative,negative,negative,both_correct,8,False
8391,0,"price, cost and value for money",I bought thinking it might help my daughter.,negative,negative,negative,both_correct,8,False
8391,1,customer service and seller support,She was between sizes so I ended up returning it.,negative,negative,negative,both_correct,10,False
8391,1,"size, dimensions and fit",She was between sizes so I ended up returning it.,negative,negative,negative,both_correct,10,False
8402,0,"size, dimensions and fit",Review the size..,positive,negative,positive,bert_fixes_baseline_error,3,False
8405,0,"design, appearance and looks",love them.,positive,positive,positive,both_correct,2,False
8405,0,product quality and performance,love them.,positive,positive,positive,both_correct,2,False
8412,0,"design, appearance and looks",The reason I gave these 4 stars because not all of the kids match the cups which I find to be strange but also there's only 1 cap for all the cups.,negative,negative,negative,both_correct,32,True
8412,0,product quality and performance,The reason I gave these 4 stars because not all of the kids match the cups which I find to be strange but also there's only 1 cap for all the cups.,negative,negative,negative,both_correct,32,True
8412,1,product quality and performance,But other than that I've used these for both of my children and one of them is now 8.,negative,positive,negative,bert_fixes_baseline_error,19,True
8412,1,"durability, washability and longevity",But other than that I've used these for both of my children and one of them is now 8.,negative,positive,positive,both_wrong,19,True
8412,2,"price, cost and value for money",They're affordable.,positive,positive,positive,both_correct,2,False
8412,2,product quality and performance,They're affordable.,positive,positive,positive,both_correct,2,False
8412,3,"durability, washability and longevity",BPA Free and easy to clean.,positive,positive,positive,both_correct,6,False
8412,3,product quality and performance,BPA Free and easy to clean.,positive,positive,positive,both_correct,6,False
8412,5,"design, appearance and looks",Maybe it's because it makes his feel like a big boy with a big cup.,negative,negative,negative,both_correct,15,False
8412,5,"comfort, softness and texture",Maybe it's because it makes his feel like a big boy with a big cup.,negative,negative,negative,both_correct,15,False
8412,5,"size, dimensions and fit",Maybe it's because it makes his feel like a big boy with a big cup.,negative,negative,negative,both_correct,15,False
8412,6,product quality and performance,I would definitely purchase again.,positive,positive,positive,both_correct,5,False
8412,6,"design, appearance and looks",I would definitely purchase again.,positive,positive,positive,both_correct,5,False
8412,7,"durability, washability and longevity",I feel like they last a long time too.,negative,negative,negative,both_correct,9,False
8412,7,product quality and performance,I feel like they last a long time too.,negative,negative,negative,both_correct,9,False
8414,0,safety for babies and children,My son took one of them off in a few days.,negative,negative,negative,both_correct,11,False
8414,1,"durability, washability and longevity",The other ones did last.,positive,positive,positive,both_correct,5,False
8414,2,"design, appearance and looks",It did tear off someone the color on the furniture.,negative,negative,negative,both_correct,10,False
8432,0,"comfort, softness and texture",Super gentle lotion that is thin and doesn't leave a greasy film.,negative,negative,positive,bert_introduces_new_error,12,True
8432,0,product quality and performance,Super gentle lotion that is thin and doesn't leave a greasy film.,negative,negative,positive,bert_introduces_new_error,12,True
8432,1,product quality and performance,"It is really great for eczema and itchy, dry skin.",positive,positive,positive,both_correct,10,False
8432,2,"durability, washability and longevity",The price is right and lasts a long time.,positive,negative,positive,bert_fixes_baseline_error,9,False
8432,2,product quality and performance,The price is right and lasts a long time.,positive,negative,positive,bert_fixes_baseline_error,9,False
8432,2,"price, cost and value for money",The price is right and lasts a long time.,positive,negative,positive,bert_fixes_baseline_error,9,False
8435,0,safety for babies and children,"As a mom, i feel every mom needs these, From diaper blow outs in public to swimsuits at the pool.",negative,negative,negative,both_correct,20,False
8435,0,"durability, washability and longevity","As a mom, i feel every mom needs these, From diaper blow outs in public to swimsuits at the pool.",negative,negative,negative,both_correct,20,False
8435,2,"durability, washability and longevity",To woman that use cloth pads to ones that don't.,negative,negative,negative,both_correct,10,True
8435,2,"comfort, softness and texture",To woman that use cloth pads to ones that don't.,negative,negative,negative,both_correct,10,True
8435,3,product quality and performance,These bags are amazing.,positive,positive,positive,both_correct,4,False
8435,3,"design, appearance and looks",These bags are amazing.,positive,positive,positive,both_correct,4,False
8435,4,product quality and performance,There is no smell ((as long as you don't let stuff sit for a month)),negative,negative,negative,both_correct,15,True
8435,5,"durability, washability and longevity","They keep wet things, Bodily fluids contained..",negative,negative,negative,both_correct,7,False
8435,7,"size, dimensions and fit",The small one fits in a purse.,positive,negative,negative,both_wrong,7,False
8435,7,"ease of use, assembly and convenience",The small one fits in a purse.,positive,negative,negative,both_wrong,7,False
8435,8,"ease of use, assembly and convenience",The medium size or big size you can keep in your car with a change of clothes in it.,positive,negative,negative,both_wrong,19,False
8435,8,"size, dimensions and fit",The medium size or big size you can keep in your car with a change of clothes in it.,positive,negative,negative,both_wrong,19,False
8437,1,product quality and performance,very sturdy and well made !,positive,positive,positive,both_correct,6,False
8437,1,"durability, washability and longevity",very sturdy and well made !,positive,positive,positive,both_correct,6,False
8481,0,product quality and performance,This worked perfectly.,positive,positive,positive,both_correct,3,False
8481,1,safety for babies and children,When my twins were newborns I put it on my bed so that if they happene need to nap in bed with me I didn't have to worry about them rolling off.,positive,negative,positive,bert_fixes_baseline_error,32,True
8481,1,"ease of use, assembly and convenience",When my twins were newborns I put it on my bed so that if they happene need to nap in bed with me I didn't have to worry about them rolling off.,positive,positive,positive,both_correct,32,True
8481,3,product quality and performance,It works just as promised and provides comfort to me knowing my children have been safe in bed when this is in use.,positive,positive,positive,both_correct,23,False
8481,3,safety for babies and children,It works just as promised and provides comfort to me knowing my children have been safe in bed when this is in use.,positive,positive,positive,both_correct,23,False
8481,3,"comfort, softness and texture",It works just as promised and provides comfort to me knowing my children have been safe in bed when this is in use.,positive,positive,positive,both_correct,23,False
8483,0,product quality and performance,I loved these so much that I ordered several of them!,positive,positive,positive,both_correct,11,False
8483,0,"comfort, softness and texture",I loved these so much that I ordered several of them!,positive,positive,positive,both_correct,11,False
8483,2,product quality and performance,"This was a great option, and the best part is it's easily removable and transferable to different doors.",positive,positive,positive,both_correct,18,False
8483,2,"ease of use, assembly and convenience","This was a great option, and the best part is it's easily removable and transferable to different doors.",positive,positive,positive,both_correct,18,False
8483,3,safety for babies and children,"It leaves the door open a small but, which ensures no pinched fingers, and provides just enough room to peek in on a child if you're not in the same room.",positive,negative,positive,bert_fixes_baseline_error,31,True
8483,3,"design, appearance and looks","It leaves the door open a small but, which ensures no pinched fingers, and provides just enough room to peek in on a child if you're not in the same room.",positive,negative,positive,bert_fixes_baseline_error,31,True
8483,4,safety for babies and children,The only possible negative I can say is my son has gotten himself locked in rooms before by pulling the door closed when the hook was on.,negative,negative,negative,both_correct,27,False
8495,0,product quality and performance,"They do the job, but require drilling that could damage cabinets.",negative,negative,negative,both_correct,11,True
8495,0,"price, cost and value for money","They do the job, but require drilling that could damage cabinets.",negative,negative,negative,both_correct,11,True
8495,2,"size, dimensions and fit",That was a big bummer for us as we had a few cabinets where here wasn't enough space to install these.,negative,negative,negative,both_correct,21,True
8500,0,product quality and performance,"I've tried many wipes, and always find myself going back to this kind.",negative,negative,negative,both_correct,13,False
8500,0,"comfort, softness and texture","I've tried many wipes, and always find myself going back to this kind.",negative,negative,negative,both_correct,13,False
8500,1,product quality and performance,These are quality wipes that do a great job cleaning.,positive,positive,positive,both_correct,10,False
8500,1,"durability, washability and longevity",These are quality wipes that do a great job cleaning.,positive,positive,positive,both_correct,10,False
8500,3,product quality and performance,They are soft and effective.,positive,positive,positive,both_correct,5,False
8500,3,"comfort, softness and texture",They are soft and effective.,positive,positive,positive,both_correct,5,False
8500,4,"price, cost and value for money",With subscribe and save they're a great price on here.,positive,positive,positive,both_correct,10,False
8500,5,product quality and performance,I will continue buying these for sure.,positive,positive,positive,both_correct,7,False
8500,5,"durability, washability and longevity",I will continue buying these for sure.,positive,positive,positive,both_correct,7,False
8518,0,"price, cost and value for money",Good to have cheap cups around.,positive,positive,positive,both_correct,6,False
8518,0,"comfort, softness and texture",Good to have cheap cups around.,positive,positive,positive,both_correct,6,False
8518,1,"comfort, softness and texture",I like having a straw option.,negative,positive,positive,both_wrong,6,False
8518,1,"ease of use, assembly and convenience",I like having a straw option.,negative,positive,positive,both_wrong,6,False
8525,0,"comfort, softness and texture","Great Blankets, super soft.",positive,positive,positive,both_correct,4,False
8525,0,product quality and performance,"Great Blankets, super soft.",positive,positive,positive,both_correct,4,False
8528,0,product quality and performance,Sophie is the best!!,positive,positive,positive,both_correct,4,False
8528,0,customer service and seller support,Sophie is the best!!,positive,positive,positive,both_correct,4,False
8528,1,"comfort, softness and texture",My 4 month old grandson loves it.,positive,positive,positive,both_correct,7,False
8528,1,"design, appearance and looks",My 4 month old grandson loves it.,positive,positive,positive,both_correct,7,False
8528,2,"comfort, softness and texture","It's small enough to fit in his little hands, and light enough for him to hold.",positive,positive,positive,both_correct,16,False
8528,2,"size, dimensions and fit","It's small enough to fit in his little hands, and light enough for him to hold.",positive,positive,positive,both_correct,16,False
8533,0,product quality and performance,Great idea but not executed well.,negative,negative,negative,both_correct,6,True
8533,1,product quality and performance,"After using it for a few weeks, marker doesn't stain, which is a plus, but the whiteboard falls off the wall under its own weight, even after cleaning the wall.",negative,negative,negative,both_correct,30,True
8533,1,"design, appearance and looks","After using it for a few weeks, marker doesn't stain, which is a plus, but the whiteboard falls off the wall under its own weight, even after cleaning the wall.",negative,negative,negative,both_correct,30,True
8533,2,"design, appearance and looks",I have it taped up right now which makes it look ugly.,negative,positive,negative,bert_fixes_baseline_error,12,False
8533,3,"ease of use, assembly and convenience",It would of been easier just to hang a real whiteboard from the beginning.,negative,negative,negative,both_correct,14,False
8533,3,"design, appearance and looks",It would of been easier just to hang a real whiteboard from the beginning.,negative,negative,negative,both_correct,14,False
8552,0,product quality and performance,I love this carrier!,positive,positive,positive,both_correct,4,False
8552,0,"design, appearance and looks",I love this carrier!,positive,positive,positive,both_correct,4,False
8552,2,"ease of use, assembly and convenience",So I can have one in my van and one in my house and so I can wash mine and use the other.,negative,negative,negative,both_correct,23,False
8552,2,"durability, washability and longevity",So I can have one in my van and one in my house and so I can wash mine and use the other.,negative,negative,negative,both_correct,23,False
8552,3,product quality and performance,This carrier is amazing and MUCH cheaper than other carriers.,positive,positive,positive,both_correct,10,False
8552,3,"price, cost and value for money",This carrier is amazing and MUCH cheaper than other carriers.,positive,positive,positive,both_correct,10,False
8552,4,product quality and performance,I was actually surprised how much I love it considering how cheap it is.,positive,positive,positive,both_correct,14,False
8552,4,"price, cost and value for money",I was actually surprised how much I love it considering how cheap it is.,positive,positive,positive,both_correct,14,False
8552,5,"comfort, softness and texture",It is way easier to use than a woven wrap or a stretchy wrap (like the moby) but still gives that snugly wrapped up feeling and is more compact and (in my opinion) easier to use that a soft structured carrier (like the ergo or Tula).,positive,positive,positive,both_correct,46,True
8552,5,product quality and performance,It is way easier to use than a woven wrap or a stretchy wrap (like the moby) but still gives that snugly wrapped up feeling and is more compact and (in my opinion) easier to use that a soft structured carrier (like the ergo or Tula).,positive,positive,positive,both_correct,46,True
8552,6,"durability, washability and longevity",I've been using for 10 months now,negative,negative,negative,both_correct,7,False
8552,6,product quality and performance,I've been using for 10 months now,negative,negative,negative,both_correct,7,False
8552,8,"price, cost and value for money",It might not be for everyone but at this price I'd give it a try before going out and buying something more pricey.,negative,negative,negative,both_correct,23,True
8554,0,"comfort, softness and texture",These are y favorite wipes.,positive,positive,positive,both_correct,5,False
8554,0,product quality and performance,These are y favorite wipes.,positive,positive,positive,both_correct,5,False
8554,1,product quality and performance,"They clean up better than others I have tried and are pretty thick, which I like.",positive,positive,positive,both_correct,16,False
